,movie_id,title,tags
1198,48138,Unknown,"an american biologist attend a confer in berlin awaken from a coma after a car accident, onli to discov that someon ha taken hi ident and that no one, not even hi wife, believ him. with the help of an illeg immigr and a former stazi agent, he set out to prove who he is and find out whi peopl are tri to kill him. action mysteri thriller taxi hotel coma taxi_driv princ briefcas hospit stolen_ident liam_neeson diane_krug january_jon aidan_quinn bruno_ganz jaume_collet-serra"
1199,1124,The Prestige,"a mysteri stori of two magician whose intens rivalri lead them on a life-long battl for supremaci -- full of obsession, deceit and jealousi with danger and deadli consequences. drama mysteri thriller competit secret obsess magic dying_and_death class_societi illus trick hostil class rivalri hugh_jackman christian_bal michael_cain scarlett_johansson andy_serki christopher_nolan"
1200,227159,Horrible Bosses 2,"dale, kurt and nick decid to start their own busi but thing don't go as plan becaus of a slick investor, prompt the trio to pull off a harebrain and misguid kidnap scheme. comedi prison kidnap sequel car_chas sex_addict sex_tap jason_bateman jason_sudeiki charlie_day jennifer_aniston kevin_spacey sean_and"
1201,68179,Escape from Planet Earth,astronaut scorch supernova find himself caught in a trap when he respond to an so from a notori danger alien planet. anim comedi adventur famili science_fict spaceship alien rescu escap planet astronaut γη mission_control brendan_fras rob_corddri ricky_gervai jessica_alba sarah_jessica_park tony_leech cory_edward callan_brunk
1202,1579,Apocalypto,"set in the mayan civilization, when a man' idyl presenc is brutal disrupt by a violent invad force, he is taken on a peril journey to a world rule by fear and oppress where a harrow end await him. through a twist of fate and spur by the power of hi love for hi woman and hi famili he will make a desper break to return home and to ultim save hi way of life. action adventur drama thriller loss_of_famili solar_eclips slaveri jaguar villag maya_civil forest tribe human_sacrific central_america maya ancient_civil yucatec_maya_languag rudy_youngblood raoul_max_trujillo gerardo_taracena iazua_lario antonio_monroy mel_gibson farhad_safinia"
1203,708,The Living Daylights,jame bond help a russian gener escap into the west. he soon find out that the kgb want to kill him for help the general. a littl while later the gener is kidnap from the secret servic lead 007 to be suspicious. action adventur thriller london_england smuggling_of_arm prison england assassin spi falsely_accus secret_ident country_est arms_deal russia drug_traff secret_miss secret_intelligence_servic kgb villain renegad special_car tangier_morocco big_wheel pipelin cello orchestra freedom_fight czechoslovakia bratislava afghanistan airplan schloss_schönbrunn escap moscow vienna timothy_dalton maryam_d'abo jeroen_krabbé joe_don_bak john_rhys-davi john_glen
1204,34851,Predators,"a mercenari reluctantli lead a motley crew of warrior who soon come to realiz they'v been captur and deposit on an alien planet by an unknown nemesis. with the except of a peculiar physician, they are all cold-blood killers, convicts, death squad members... hunter who have now becom the hunted. action science_fict adventur thriller hunter predat yakuza hunting_human_b alien_life-form sequel alien alien_planet jungl soldier warrior topher_grac alice_braga laurence_fishburn adrien_brodi danny_trejo alex_litvak nimród_ant michael_finch"
1205,9930,Legal Eagles,"district attorney tom logan is set for higher office, at least until he becom involv with defenc lawyer laura kelli and her unpredict client chelsea deardon. it seem the least of chelsea' crime is the theft of a veri valuabl painting, but as the women persuad logan to investig further and to cut some offici corners, a much more sinist scenario start to emerge. comedi crime drama romanc thriller court_cas client lawyer courtroom robert_redford debra_wing daryl_hannah brian_dennehi terence_stamp ivan_reitman"
1206,1586,Secret Window,"mort rainey, a writer just emerg from a pain divorc with hi ex-wife, is stalk at hi remot lake hous by a psychot stranger and would-b scribe who claim rainey swipe hi best stori idea. but as rainey endeavor to prove hi innocence, he begin to question hi own sanity. thriller mysteri alcohol adulteri detect mississippi jealousi isol paranoia motel window nightmar letter ax notebook polic murder mysteri arson writer divorc johnny_depp john_turturro timothy_hutton charles_s._dutton len_cari david_koepp"
1207,2044,The Lake House,"a lone doctor who onc occupi an unusu lakesid home begin exchang love letter with it former resident, a frustrat architect. they must tri to unravel the mysteri behind their extraordinari romanc befor it' too late. romanc drama mysteri chicago write architect futur time architectur mysterious_lett near_futur first_kiss romantic_drama passage_of_tim keanu_reev sandra_bullock shohreh_aghdashloo christopher_plumm ebon_moss-bachrach alejandro_agresti"
1208,9913,The Skeleton Key,a hospic nurs work at a spooki new orlean plantat home find herself entangl in a mysteri involv the house' dark past. drama horror mysteri thriller nurs secret dream fight kidnap new_orlean key plantat voodoo parti lawyer blood violenc mirror attic occult kate_hudson gena_rowland peter_sarsgaard john_hurt joy_bryant ehren_krug iain_softley
1209,71864,The Odd Life of Timothy Green,"a childless coupl buri a box in their backyard, contain all of their wish for an infant. soon, a child is born, though timothi green is not all that he appears. fantasi drama comedi famili green dodgebal incredibil timothi jennifer_garn joel_edgerton ron_livingston rosemarie_dewitt cj_adam peter_hedg"
1210,10761,Made of Honor,"tom and hannah have been platon friend for 10 years. he' a serial dater, while she want marriag but hasn't found mr. right. just as tom is start to think that he is relationship materi after all, hannah get engaged. when she ask tom to be her 'maid' of honor, he reluctantli agre just so he can attempt to stop the wed and woo her. comedi romanc scotland love_of_one's_lif ladykil one-night_stand bridesmaid forbidden_lov male_female_relationship best_friends_in_lov patrick_dempsey michelle_monaghan kevin_mckidd chris_messina richmond_arquett paul_weiland"
1211,209451,Jersey Boys,"from director clint eastwood come the big-screen version of the toni award-win music jersey boys. the film tell the stori of four young men from the wrong side of the track in new jersey who came togeth to form the icon 1960 rock group the four seasons. the stori of their trial and triumph are accompani by the song that influenc a generation, includ “sherry,” “big girl don’t cry,” “walk like a man,” “rag doll,” and mani more. music drama biographi based_on_play christopher_walken vincent_piazza freya_tingley james_madio sean_whalen clint_eastwood"
1212,11975,The Rainmaker,"when rudi baylor (matt damon), a young attorney with no clients, goe to work for a seedi ambul chaser, he want to help the parent of a termin ill boy in their suit against an insur compani (repres by a ruthless jon voight). but to take on corpor america, rudi and a scrappi paraleg (danni devito) must open their own law firm. drama crime thriller juror proof court_cas leukemia lawyer courtroom matt_damon danny_devito jon_voight claire_dan mary_kay_plac francis_ford_coppola"
1213,4970,Gothika,"after a car crash, a crimin psychologist (hall berry) come to, onli to find that she' a patient in the same mental institut that current employ her. it seem she' been accus of murder her husband -- but she ha no memori of commit the crime. as she tri to regain her memori and convinc her co-work of her innocence, a veng spirit use her as an earthli pawn, which further convinc everyon of her guilt. horror thriller amnesia mental_institut patient trust false_accus medic gothic mental_il halle_berri robert_downey_jr. charles_s._dutton penélope_cruz john_carroll_lynch mathieu_kassovitz"
1214,11831,Amistad,"in 1839, the slave ship amistad set sail from cuba to america. dure the long trip, cinqu lead the slave in an unpreced uprising. they are then held prison in connecticut, and their releas becom the subject of heat debate. freed slave theodor joadson want cinqu and the other exoner and recruit properti lawyer roger baldwin to help hi case. eventually, john quinci adam also becom an ally. drama histori mysteri cuba mutini slaveri sentenc historical_figur havanna tall_ship slave_trad morgan_freeman nigel_hawthorn anthony_hopkin djimon_houns matthew_mcconaughey steven_spielberg"
1215,9096,Medicine Man,"an eccentr scientist work for a larg drug compani is work on a research project in the amazon jungle. he send for a research assist and a ga chromatograph becaus he' close to a cure for cancer. when the assist turn out to be a ""mere woman,"" he reject her help. meanwhil the bulldoz get closer to the area in which they are conduct research, and they eventu learn to work together, and begin fall in love. adventur medicin ant research amazon cancer jungl doctor falling_in_lov cure rainforest sean_conneri lorraine_bracco josé_wilk rodolfo_de_alexandr angelo_barra_moreira john_mctiernan"
1216,440,Aliens vs Predator: Requiem,"a sequel to 2004' alien vs. predator, the icon creatur from two of the scariest film franchis in movi histori wage their most brutal battl ever - in our own backyard. the small town of gunnison, colorado becom a war zone between two of the deadliest extra-terrestri life form - the alien and the predator. when a predat scout ship crash-land in the hill outsid the town, alien facehugg and a hybrid alien/pred are releas and begin to terror the town. fantasi action science_fict thriller horror predat national_guard hybrid alien morgu alien_possess triangl infest xenomorph steven_pasqual reiko_aylesworth john_ortiz ariel_gad sam_trammel colin_straus greg_straus"
